Timestamp,CPU_Usage(%),Memory_Usage(%),Disk_IO(MBps),Network_In(MBps),Network_Out(MBps),Active_Users,Server_Load(%)
2024-01-06 06:00:00,79.53125510341191,67.60034549404561,355.83493207781464,514.6288145352979,135.66669709743462,3463,58.73084833838765
2024-01-06 07:00:00,83.16209957678919,32.44661714718387,475.6660898144389,307.0664120763855,934.2792240567431,544,41.2192548722687
2024-01-06 08:00:00,10.590931095151209,86.14458187284829,183.12084387344123,159.75164161804918,868.6810927242043,997,35.13695171285351
2024-01-06 09:00:00,53.413520719093086,52.061726594046135,50.500442388284334,291.827991457999,241.27294171587448,72,40.52423067029464
2024-01-06 10:00:00,45.47993526764621,32.16750543368595,172.37955172918942,382.21150970984775,780.5881855000363,1178,30.525742077760988
2024-01-06 11:00:00,28.87916389001207,20.945563998181928,148.0511208320348,758.7469960104911,612.4858772422346,607,23.18790062337317
2024-01-06 12:00:00,20.188556223363037,61.981676272878694,347.82556330129916,544.2651710141209,971.1956643353708,1666,30.968447361738786
2024-01-06 13:00:00,38.69728956930838,59.554971659200724,335.17021989448807,86.70879028992786,379.8696029387185,3780,36.54695924763953
2024-01-06 14:00:00,90.14732483256412,73.95152167768688,317.0576222171257,27.84871886932312,684.6460063919995,1706,60.66501285276011
2024-01-06 15:00:00,37.472249221764194,86.76935397633515,57.309549444254166,111.30885773872252,72.9003651996794,4223,50.14437109454174
2024-01-06 16:00:00,54.09720284818612,25.955493848227214,377.95012450279137,416.3937265604055,402.2848733482419,856,35.78215459695185
2024-01-06 17:00:00,69.75661150609011,74.86223677552718,195.58868561847117,933.8609878785281,964.1794845762987,3362,58.21006985728997
2024-01-06 18:00:00,40.90851620223999,34.05589580731866,349.275195052984,641.0284563971294,543.5910657056194,4913,33.54892219982034
2024-01-06 19:00:00,92.60147703128166,84.3632789867873,300.46029282596896,803.8076408767599,295.0007083014961,503,68.18643103828713
2024-01-06 20:00:00,91.80802007007945,81.4297635396242,204.22891644255822,471.71084855950306,129.06825349732077,3025,69.10591631865871
2024-01-06 21:00:00,31.401495145155952,60.55953162391583,110.55932019684849,368.04942236309233,706.4930567797152,2374,43.20482617317044
2024-01-06 22:00:00,52.266123000852765,73.26820989674837,92.48850394721643,117.3163689894565,648.4074829954295,1497,46.317299514126695
2024-01-06 23:00:00,35.57465633442542,43.57625848878113,424.1832499005006,877.1736919643429,380.19932646773685,2611,27.338096511555907
2024-01-07 00:00:00,34.211442022084746,55.3375924199611,463.2788939367011,785.3284287376238,951.4319383471759,2561,41.292751352564665
2024-01-07 01:00:00,13.135390525135287,81.62276732828538,342.4046210439348,176.43691662174786,31.980784857971816,2921,32.69903659122347
2024-01-07 02:00:00,61.81296838829123,54.444889787991045,96.54535168721752,517.137958237498,310.68661311550755,412,43.35977492671761
2024-01-07 03:00:00,52.72771697445322,46.83486989940813,230.91224759970834,492.5010598420324,921.8587914365856,3504,43.07813120644856
2024-01-07 04:00:00,14.375693856249095,57.065933543772495,378.02264004732075,628.8406371596633,327.72608393624597,2848,28.79420425557071
2024-01-07 05:00:00,33.68494946011197,82.11869393279139,400.91939780453066,946.7250250513486,259.73030551661867,4670,46.600488102996216
2024-01-07 06:00:00,87.20260030716557,45.140603552815456,103.19838003098987,583.9737273448549,538.8782058319348,3503,47.16850052926679
2024-01-07 07:00:00,30.362760706692654,33.032119485180786,50.01382348042209,544.8150941108324,825.5637324213325,3305,23.654220505079145
2024-01-07 08:00:00,22.31606412775396,73.40105152480857,370.46167064627224,59.81970360531731,112.11529326957745,1267,39.09140271969653
2024-01-07 09:00:00,51.603484623592855,81.94836595310613,210.46827919379254,72.2784012578437,943.5905025492788,1535,50.43990722424028
2024-01-07 10:00:00,93.78028859940106,27.547810889265,164.5165992282171,195.473323413521,797.1221523693524,2153,59.62894395967224
2024-01-07 11:00:00,30.574698078477535,37.99055845669585,55.80386140528645,42.146063974830795,189.4377529960364,2586,23.610522658227396
2024-01-07 12:00:00,67.13152152949968,30.647899232074543,293.13473304267484,745.9193666143123,714.887881586181,1905,39.70369785466005
2024-01-07 13:00:00,74.73766730294099,46.095605868662496,433.0178309416918,726.0970009540235,391.10913541118157,4867,59.273716276582036
2024-01-07 14:00:00,30.199191239353972,53.77632341790595,480.93424082266455,144.6956720873265,408.2717312955555,1257,27.89745596934498
2024-01-07 15:00:00,71.89838963200806,76.16197527224799,304.5852277759801,837.7181117873281,785.4571915144777,1498,52.17711321392302
2024-01-07 16:00:00,41.261566281136524,68.83606886612556,281.5075974829524,163.23817449765085,963.1569599009249,1557,38.80274784909859
2024-01-07 17:00:00,63.74599560045426,66.56964256088233,88.2753734701585,308.1638311273852,135.38931411872198,1053,45.348552033463655
2024-01-07 18:00:00,63.85002541467605,46.42812099572408,296.9927606941699,256.48713016975137,426.4239345100312,975,44.07743345699076
2024-01-07 19:00:00,55.54084814635447,83.108566481357,220.99058553442757,378.5840275873173,486.1321920034605,133,38.513858353869246
2024-01-07 20:00:00,17.674630454624705,55.346537554862344,323.21087639760964,262.1171282310622,382.54869878544764,3792,39.47144298529842
2024-01-07 21:00:00,81.00071212508523,93.43287035113659,224.92685654444603,494.0614171740675,369.5572324790628,3977,63.585829322597846
2024-01-07 22:00:00,37.26630552259755,67.56066037218027,158.13460555266505,413.33380254113854,61.74598088598057,1592,27.772861880717514
2024-01-07 23:00:00,25.85407338398761,29.469855617337707,92.73437385276942,986.7037958715333,688.683234356997,1035,21.201389049710237
2024-01-08 00:00:00,13.465887032154933,70.71331715565755,191.71330006500307,65.3670866269434,441.8522729488449,4281,33.27534513929182
2024-01-08 01:00:00,60.22590017100055,44.38280115737742,93.49017542948852,150.7595626234781,202.8458646174875,958,38.431301671450385
2024-01-08 02:00:00,67.59297075659401,71.47453975145731,129.60362787079276,62.29763496951646,817.8731672790477,2958,55.958433104752615
2024-01-08 03:00:00,11.409965458867774,25.223086112180432,494.3012713607957,629.582783032552,804.5351406701117,4735,24.825118464972366
2024-01-08 04:00:00,53.527909955438886,33.116107788196956,249.8466006079784,63.964184639582385,491.5277118080049,2787,45.35325308697412
2024-01-08 05:00:00,29.252140891824727,84.18029441793398,289.34229492725746,838.075340002362,305.46615453628294,2636,38.77624049436561
2024-01-08 06:00:00,64.83968718480324,37.03846677676361,443.1283379317469,516.8192443751085,641.7117985384879,1193,43.30487019777218
2024-01-08 07:00:00,24.82114646542427,82.7780843932205,498.0060052208095,531.7375483357184,295.27061441962906,1381,41.068566159479445
2024-01-08 08:00:00,68.7297077387096,40.94570663408078,312.2215022051067,565.9785626350723,243.64785102047492,3398,33.36766690783105
2024-01-08 09:00:00,42.87250443554568,68.21614325440308,415.61321946987727,179.10556924314864,733.2095074860633,1603,36.653872737859835
2024-01-08 10:00:00,89.62204904262244,72.06129301323733,197.12346095150386,205.71340008334266,49.92198732374119,2392,55.81630469961637
2024-01-08 11:00:00,21.689280252409425,58.44910648587897,187.584780851281,325.62914964427466,103.82078632424802,1856,32.161908339517076
2024-01-08 12:00:00,38.99063983927198,42.89830075225485,231.2166744475521,597.5614516636329,16.720292283353878,2150,34.454875741045186
2024-01-08 13:00:00,19.645249305450072,35.94832822783221,352.6282682031421,218.01659818081237,161.4137546106719,855,22.1422366904541
2024-01-08 14:00:00,88.59895755367783,22.489201592181967,356.98626016479443,125.16840986192862,78.30010862335486,4197,49.052382161553645
2024-01-08 15:00:00,84.57384503738339,42.79598009305428,191.85774559225285,970.4157175542479,995.8443441021194,2825,51.29454924746887
2024-01-08 16:00:00,31.925038355788228,68.98720928984622,109.94446586148291,31.761996661526684,295.9218702545487,121,33.56527437121379
2024-01-08 17:00:00,66.09864391290522,90.3728613836362,334.5783154094789,804.6704312826614,157.7753325425548,77,51.69974962393831
2024-01-08 18:00:00,79.46388701710335,85.3403361697289,107.74663798494403,790.1547980792718,248.58629541595877,518,62.30956701828412
2024-01-08 19:00:00,57.1920689859543,77.4548582401477,310.32162870319854,304.241972706645,936.7643158247333,4033,48.8309669363637
2024-01-08 20:00:00,55.02029916026055,79.1335507439974,362.03995762533907,144.27034984724028,524.9586207941518,813,43.46511557050932
2024-01-08 21:00:00,30.557444726538392,69.87386776069965,365.2751733775032,154.17236023836918,371.1699153447783,1474,36.73973438010804
2024-01-08 22:00:00,17.913735263501433,39.521514317450226,389.06244979681856,700.4573010648205,874.6575433301272,2298,21.778302309910845
2024-01-08 23:00:00,86.26333942603277,88.03962730293723,442.78673970454906,646.3785251753119,401.0403678435421,3882,63.13731606424172
2024-01-09 00:00:00,86.53553485888308,70.30492339293755,274.9815463841548,784.9182175088729,341.65848425811885,4965,68.29531756827878
2024-01-09 01:00:00,63.81362386822777,62.033047323533,378.61213528830706,938.1063606751136,215.2096973242382,4110,49.4939268813795
2024-01-09 02:00:00,38.81753223913955,28.32421019101108,328.6277309146265,695.008089633926,384.0188556703174,4120,28.040671099119606
2024-01-09 03:00:00,39.68281384207617,53.52916578548191,133.98797290895715,164.29302118592904,323.5175124567568,1725,34.50997673545554
2024-01-09 04:00:00,71.70623270397034,54.52687034014447,61.56034019123368,251.00819059775657,680.5309197051596,609,41.79230669603949
2024-01-09 05:00:00,86.25437209596905,84.84227071420025,178.04362355462018,843.7717935643834,296.6868776240198,4524,68.83152340849524
2024-01-09 06:00:00,85.40234606253497,60.998616514084134,249.36516785192873,217.21301507586648,581.4277489583359,3881,58.424029199372576
2024-01-09 07:00:00,76.28942139789802,48.53004117278073,327.6976749928953,81.7970937849366,75.23324338165298,1968,46.447880392259634
2024-01-09 08:00:00,64.57268992311447,93.26002463829946,432.4816987264424,706.2472535018279,199.3762651295492,128,51.531415548079494
2024-01-09 09:00:00,17.15189702457915,28.304044499473676,138.31057251777452,408.5010919352406,413.3312188952353,4979,30.288047979799984
2024-01-09 10:00:00,23.73844069804217,51.691132123395846,106.4974054543147,920.8396520204445,937.5797613696085,3697,34.24280297262401
2024-01-09 11:00:00,86.37710602480173,23.151850637855397,483.56597636344736,653.7525203827249,383.47946585853845,1081,35.11241497036055
2024-01-09 12:00:00,61.546470071065144,75.49280905751978,98.6200517193832,99.51478801374414,667.4333799878358,2122,55.92536177299095
2024-01-09 13:00:00,10.78174938741352,88.8557414149363,265.3209815482351,948.3780015811242,262.53635019718416,4595,42.74220740344547
2024-01-09 14:00:00,18.62508114361273,41.0027997162867,313.5036779569858,265.97169100384343,135.76324021349942,1534,25.106446881556284
2024-01-09 15:00:00,66.39765037418474,84.37562575993407,293.6184894083472,343.8403655022229,67.95123407924962,2295,60.901302308912875
2024-01-09 16:00:00,10.430234626928588,41.916367284642334,88.71447066482443,408.2378095467066,312.35936355732383,1600,20.022154220718118
2024-01-09 17:00:00,23.668684370487384,88.30776212329364,75.66211130162871,60.71205344027012,166.08441652893887,4835,48.73022079324283
2024-01-09 18:00:00,56.64237209615982,76.54714276975879,97.46754235746604,501.5502680082988,182.27034353596295,4732,52.76273197010984
2024-01-09 19:00:00,68.81109180387892,80.3680082631079,313.51445774267563,132.0853061645393,763.1517153030806,1879,59.63074079152983
2024-01-09 20:00:00,65.41670705772106,21.35049167003409,294.95519943544446,406.96062342146826,25.679690235425475,3801,41.26439809930143
2024-01-09 21:00:00,29.06289130414758,92.21077678055195,155.1833564165349,357.20269011216345,562.2320244780801,4772,41.94758128364515
2024-01-09 22:00:00,70.53523381454055,74.50032440527424,336.9983638305162,775.1116825922384,385.66676678753015,2081,59.908115687051215
2024-01-09 23:00:00,30.166172437228006,42.85633215396,419.0303759250422,805.1388065164039,511.48449990946176,4509,33.296845377227285
2024-01-10 00:00:00,37.65897434353776,82.20459986441352,68.71053193096719,161.87875356519714,567.2019348424569,3906,46.19635615164992
